#RUNE,Orris_eth,1652261964456894464,https://twitter.com/OxTolliverBTC/status/1652261964456894464,2023-04-29 10:42:04+00:00,"Trending #Thorchain News 🤓

Unizen (ZCX) enters into a strategic partnership with Thorchain (RUNE)

#cryptonews #crypto #cryptocurrency $RUNE #RUNE

Follow for more 👇 https://t.co/qztVlEuyUf",361678193,128,1,0
#RUNE,Someone Somewhere,1652259382762037248,https://twitter.com/gimmesomepie/status/1652259382762037248,2023-04-29 10:31:49+00:00,"RT @95MoonGirl: Last Trade #Signal    
    
#RUNE,cryptowise.finance,1651807026840829953,https://twitter.com/cryptowise_fin/status/1651807026840829953,2023-04-28 04:34:18+00:00,"🎯🎯 Cryptowise $RUNE Update 🎯🎯

#RUNE Resistance/Support Update! 📈
    
Next support: 1.36
Resistance: 1.39
Price: 1.375

Discover more 👇
https://t.co/ZHho6FNk5W
    
#charting #trading #news #crypto #cryptocurrency #BTC #bitcoin #altcoin #AI #money #blockchain https://t.co/7T31MksCsK",1268510954645606400,1983,1,0
#RUNE,Russell Hornby,1651799543476830210,https://twitter.com/AltairZephyr48/status/1651799543476830210,2023-04-28 04:04:34+00:00,"RT @AskToRahulSingh: Today's best day Trade in..
#ICX #SXP #RUNE ❤️🔥 https://t.co/FRnBsJ8AtU",1589331417636519936,15,0,2
#RUNE,🦋Vanshe Woo,1651798963832627200,https://twitter.com/kurveezy/status/1651798963832627200,2023-04-28 04:02:16+00:00,"💵 MONEY MAGICK x RUNE 🦋
128 x 6311 #Money #MoneyManagement #Wealth #Rune #magick #Numerology #MillionDollarBaby #milliondollarmindset #billionaire #Forbes #robbreportmagazine https://t.co/SqxN6yS6Vq",1576614130982604800,6,0,0
#RUNE,cryptowise.finance,1651798791534592003,https://twitter.com/cryptowise_fin/status/1651798791534592003,2023-04-28 04:01:35+00:00,"Trending #Thorchain News 🤓

Unizen (ZCX) Enters A Strategic Partnership With Thorchain (RUNE)

#cryptonews #crypto #cryptocurrency $RUNE #RUNE

Follow for more 👇 https://t.co/M22lgGFPqC",1268510954645606400,1983,0,0
#RUNE,cryptowise.finance,1651798764166709250,https://twitter.com/cryptowise_fin/status/1651798764166709250,2023-04-28 04:01:28+00:00,"Trending #Thorchain News 🤓

Unizen Enters A Strategic Partnership With THORChain – Crypto News BTC

#cryptonews #crypto #cryptocurrency $RUNE #RUNE

Follow for more 👇 https://t.co/pntsTxjMvt",1268510954645606400,1983,0,0
#RUNE,cryptowise.finance,1651798736417218560,https://twitter.com/cryptowise_fin/status/1651798736417218560,2023-04-28 04:01:22+00:00,"Trending #Thorchain News 🤓

Unizen (ZCX) enters into a strategic partnership with Thorchain (RUNE)

#cryptonews #crypto #cryptocurrency $RUNE #RUNE

Follow for more 👇 https://t.co/epxLaOovca",1268510954645606400,1983,1,0
#RUNE,cryptowise.finance,1651746635087486976,https://twitter.com/cryptowise_fin/status/1651746635087486976,2023-04-28 00:34:20+00:00,"🎯🎯 Cryptowise $RUNE Update 🎯🎯

#RUNE Resistance/Support Update! 📈
    
Next support: 1.36
Resistance: 1.39
Price: 1.374

Discover more 👇
https://t.co/ZHho6FNk5W
    
#charting #trading #news #crypto #cryptocurrency #BTC #bitcoin #altcoin #AI #money #blockchain https://t.co/CAxdzNcSg6",1268510954645606400,1983,0,0
#RUNE,Adrian Nitka,1651729970870272002,https://twitter.com/KKHAN414254/status/1651729970870272002,2023-04-27 23:28:07+00:00,"RT @DavidInGeneva: Okay... some VCs got out, and #rune price remained stable.

Now that old tokens are in new investor's pockets, that thor…",1598286529306279937,10,0,1
#RUNE,"Seward IO (🌿,👻)",1651722465268101121,https://twitter.com/BlakelyCC/status/1651722465268101121,2023-04-27 22:58:17+00:00,"Trending #Thorchain News 🤓

Unizen (ZCX) enters into a strategic partnership with Thorchain (RUNE)

#cryptonews #crypto #cryptocurrency $RUNE #RUNE

Follow for more 👇 https://t.co/YInqGnpG0y",389388787,98,1,0
#RUNE,Mike Davis,1651701407794315266,https://twitter.com/KyleGardyne91/status/1651701407794315266,2023-04-27 21:34:37+00:00,"RT @PlayEldarune: Tomorrow the doors will start to open.

Morning workout.

Rising up to the challenge of our rival!

Interact to get a fre…",1579645950531887104,16,0,949
#RUNE,Cryptosailor,1651686394731851788,https://twitter.com/robertdavid010/status/1651686394731851788,2023-04-27 20:34:58+00:00,"RT @cryptowise_fin: 🎯🎯 Cryptowise $RUNE Update 🎯🎯

#RUNE Resistance/Support Update! 📈
    
Next support: 1.35
Resistance: 1.44
Price: 1.388…",613796948,971,0,1
#RUNE,cryptowise.finance,1651686217363144705,https://twitter.com/cryptowise_fin/status/1651686217363144705,2023-04-27 20:34:15+00:00,"🎯🎯 Cryptowise $RUNE Update 🎯🎯

#RUNE Resistance/Support Update! 📈
    
Next support: 1.35
Resistance: 1.44
Price: 1.388

Discover more 👇
https://t.co/ZHho6FNk5W
    
#charting #trading #news #crypto #cryptocurrency #BTC #bitcoin #altcoin #AI #money #blockchain https://t.co/8NLFZJU7fb",1268510954645606400,1983,1,1
#RUNE,$Hm00nkeysan,1651675282686767114,https://twitter.com/modz198961/status/1651675282686767114,2023-04-27 19:50:48+00:00,"RT @kyledoops: #BTC long stopped out (we took half profit at TP 1 though)
#ETH took half profit at TP 1, rest still running
#Rune Stopped o…",1579414220873121793,13,0,6
#RUNE,The Lost Foundry Collective,1651671514108837888,https://twitter.com/FoundryLost/status/1651671514108837888,2023-04-27 19:35:50+00:00,"From the Lost Foundry Collective: Thorn #Rune #Pendant . 
 Signifying defence and protection.

https://t.co/be4sspnO5n
#Etsy #jewelry #giftideas #runes https://t.co/UJ0O8yApcp",1311735307948240897,30,0,0
#RUNE,Christina 🇩🇰,1651668959765098497,https://twitter.com/chda7777/status/1651668959765098497,2023-04-27 19:25:41+00:00,"My fellow dane Holger Rune will play his first match (second round) as last match on Friday, not be before 4.45 pm local time in Madrid 🙏🍀🤞🇩🇰♥️ 

#mmopen #LetsGoHolger #GoodLuck #Rune https://t.co/aFvii7e9g6",2368959741,1067,1,0
#RUNE,Chain Bender,1651651696336969741,https://twitter.com/ChawSiew75/status/1651651696336969741,2023-04-27 18:17:05+00:00,"RT @Rob80949294: @unizen_io $ZCX integrated ✅
@Ledger on the way ⌛️

Order Books on the way ⌛️
Streaming Swaps on the way ⌛️
Lending on the…",632272628,533,0,4
#RUNE,BİTCOİN TEKNİK ANALİZ (bitcoin technical analysis),1651650115474432016,https://twitter.com/bitcoin_acoin27/status/1651650115474432016,2023-04-27 18:10:48+00:00,"#tomo  

#btc📷📷 #bitcoin📷📷 #bnb📷📷#eth #doge #shiba #sol #luna #jasmy #usdt #xrp #ada #matic #dot #avax📷📷  #uni#link #link #ltc #busd📷📷 #mana #flow #hbar #eos #sand #theta #chz #ht #btt #rune #snx #egld #aave #ftm #ıcp #vet #algo #near📷📷 #fil https://t.co/mULHNXeQT9",857485942906642432,5423,0,0
#RUNE,BİTCOİN TEKNİK ANALİZ (bitcoin technical analysis),1651644350646853649,https://twitter.com/bitcoin_acoin27/status/1651644350646853649,2023-04-27 17:47:53+00:00,"#tomo  #btc📷📷 #bitcoin📷📷 #bnb📷📷#eth #doge #shiba #sol #luna #jasmy #usdt #xrp #ada #matic #dot #avax📷📷  #uni#link #link #ltc #busd📷📷 #mana #flow #hbar #eos #sand #theta #chz #ht #btt #rune #snx #egld #aave #ftm #ıcp #vet #algo #near📷📷 #fil

https://t.co/zTmNeraGAx",857485942906642432,5423,0,0
#RUNE,BİTCOİN TEKNİK ANALİZ (bitcoin technical analysis),1651643741621440514,https://twitter.com/bitcoin_acoin27/status/1651643741621440514,2023-04-27 17:45:28+00:00,"#tomo long 

https://t.co/MQKpmy7Tcg

#btc📷 #bitcoin📷 #bnb📷 #eth #doge #shiba #sol #luna #jasmy #usdt #xrp #ada #matic #dot #avax📷 #trx📷 #uni #link #link #ltc #busd📷 #mana #flow #hbar #eos #sand #theta #chz #ht #btt #rune #snx #egld #aave #ftm #ıcp #vet #algo #near #cocos",857485942906642432,5423,0,0
#RUNE,Moon Boy 👦,1651635471611740160,https://twitter.com/moonboy50/status/1651635471611740160,2023-04-27 17:12:36+00:00,"👀
Long $RUNE : 1.30-1.19

#rune #Bitcoin #bnb #PepeCoin",908976056832376832,87,5,0
#RUNE,cryptowise.finance,1651625793422802946,https://twitter.com/cryptowise_fin/status/1651625793422802946,2023-04-27 16:34:09+00:00,"🎯🎯 Cryptowise $RUNE Update 🎯🎯

#RUNE Resistance/Support Update! 📈
    
Next support: 1.34
Resistance: 1.43
Price: 1.371

Discover more 👇
https://t.co/ZHho6FNk5W
    
#charting #trading #news #crypto #cryptocurrency #BTC #bitcoin #altcoin #AI #money #blockchain https://t.co/zkHQAV7S0Z",1268510954645606400,1983,0,0
#RUNE,Lovecraft&Art,1651624828229525504,https://twitter.com/LOVECRAFTandART/status/1651624828229525504,2023-04-27 16:30:19+00:00,"Be grateful of the world, when you are empathetic to life, you are more likely to manifest what you need. 
Get your personal reading with me at 
https://t.co/k2GKPtVLP7
#angelnumber
#luckynumber
#tarot
#divination
#dice
#rune https://t.co/SUzP0iuWm7",1566539339496132608,12,0,0
#RUNE,Pakal Akenathon Neri,1651620395051614209,https://twitter.com/GWlisted97/status/1651620395051614209,2023-04-27 16:12:42+00:00,"RT @DavidInGeneva: Yield Hunter Rejoice !!

Thorchain saver vault's limit has been increased.

150 BITCOIN can now be added to the vault fo…",1599146118511841280,11,0,2
#RUNE,Umair Khan,1651612248870199297,https://twitter.com/Umair28013328/status/1651612248870199297,2023-04-27 15:40:20+00:00,"RT @TheWizardhub: Some recently trade's that play according to our analysis and achieved all target.
Cheer's 🥂🧙‍♂️🪄

#SHIB 8% 
#RUNE -16% (…",1356904495691800577,21,0,2
#RUNE,Find Reversal Bot,1651603062870376448,https://twitter.com/FindReversalBot/status/1651603062870376448,2023-04-27 15:03:50+00:00,"Asset - RUNEUSDT.P
Side - Long
TimeFrame - 15m
Current Price - 1.351

Risk Factor - 4.956

$GAL $ARPA $LDO $OCEAN $KSM Back test here or get Live access from Link in Bio! $RUNE #RUNE",2283592982,2951,0,0
#RUNE,Find Reversal Bot,1651602186797826049,https://twitter.com/FindReversalBot/status/1651602186797826049,2023-04-27 15:00:21+00:00,"Asset - RUNEUSDT.P
Side - Long
TimeFrame - 15m
Current Price - 1.349

Risk Factor - 4.132

$DAR $UNI $QTUM $APE $OGN Back test here or get Live access from Link in Bio! $RUNE #RUNE",2283592982,2951,0,0
#INJ,SKLAX,1652262609586905088,https://twitter.com/luc_klau/status/1652262609586905088,2023-04-29 10:44:38+00:00,"Bitcoin stays stable above $29k while altcoins are quiet, with Solana being the only notable gainer. INJ takes the main stage with a 17% weekly increase. Will this trend continue in the coming week? #BTC #altcoins #INJ #cryptomarket",1599489763278454785,20,1,0
#INJ,Edgedge 🍷 🛡 ⚛️ 🚢,1652257641689755649,https://twitter.com/Edgedge4/status/1652257641689755649,2023-04-29 10:24:53+00:00,"RT @Rrich0309: 🛣️Roadmap @Injective_ 🛣️

Everything is scheduled until 2024 Q1, what exactly #Injective plans to do before this date, see t…",1366446102644469760,233,0,5
#INJ,Bob Holthaus,1652256946819563523,https://twitter.com/Bobholthauss/status/1652256946819563523,2023-04-29 10:22:08+00:00,"#INJ/USDT 
Long 
LEVERAGE Isolated 10X
ENTRY  8.250 - 8.170
TP1 8.420
TP2 8.600
TP3 8.770
TP4 8.940
STOP 7.998

(Use Trailing SL when in profit)",1533654909010292736,23414,0,0
#INJ,Andrew Griffiths,1652255424152838144,https://twitter.com/AndrewGriUK/status/1652255424152838144,2023-04-29 10:16:05+00:00,"#INJ The price has hit the 4h support area. I would expect the price to hold and bounce from here. A long trade is favorable with a target of 8.81.
 #INJUSDT https://t.co/c3oEziW939",371027604,17284,3,0
#INJ,CoinsCapture,1652255151300673536,https://twitter.com/CoinsCapture/status/1652255151300673536,2023-04-29 10:15:00+00:00,"News: Injective (INJ) Price Prediction 2023.

In this Injective (INJ) price prediction 2023, we will analyze the price patterns of INJ...

Read more: https://t.co/fUcSIJn9ip
#Injective #INJ #Crypto #CryptoNews #Coinscapture https://t.co/ekCwAZihmX",1069887133815578624,1849,0,0
#INJ,Paragon💜🔺,1652253823627296769,https://twitter.com/Paragon0x/status/1652253823627296769,2023-04-29 10:09:43+00:00,"RT @SashaVolkoff1: New #crosschain asset transfer reaches a new level thanks to @CelerNetwork and @Injective_ 

Celer has integrated #Injec…",1491801774730072074,418,0,4
#INJ,Angela de Vito,1652253591120363521,https://twitter.com/angela_altair/status/1652253591120363521,2023-04-29 10:08:48+00:00,#INJUSDT #INJ $inj The price has hit the 4h support area. I would expect the price to hold and bounce from here. A long trade is favorable with a target of 8.81. https://t.co/GrGhnBzS4t,962730647264612352,190,1,0
#INJ,Paragon💜🔺,1652253415630688258,https://twitter.com/Paragon0x/status/1652253415630688258,2023-04-29 10:08:06+00:00,"RT @SashaVolkoff1: 1/ 
#Injective Ecosystem🥷

Explore the global network of #dApps validators builders and partners working together to cre…",1491801774730072074,418,0,5
#INJ,IMADON,1652253211112411137,https://twitter.com/IMADON1010/status/1652253211112411137,2023-04-29 10:07:17+00:00,"RT @QasimSaleemQur1: $USTC $1 $LUNC $0.01 $LUNA $30 anniversary pump highly inevitable.🚀
#LUNA #LUNC #USTC #LUNCcommunity #ust $ust #wluna…",1315914787595841536,526,0,16
#INJ,Paragon💜🔺,1652253114383183872,https://twitter.com/Paragon0x/status/1652253114383183872,2023-04-29 10:06:54+00:00,"RT @SashaVolkoff1: #Injective Integrates @AstarNetwork and @Polkadot 

Now users on @Injective_ can access both #Astar and #Polkadot assets…",1491801774730072074,418,0,5
#INJ,DEEPAK KUMAR KUSHWAHA,1652251688802336770,https://twitter.com/DEEPAKK62985247/status/1652251688802336770,2023-04-29 10:01:14+00:00,RT @2k_milles: A great starting point for creating #DeFi products is @Injective_. We selected #INJ  because it provides the most potential…,1004744183083438080,100,0,0
#INJ,DEEPAK KUMAR KUSHWAHA,1652251555104722950,https://twitter.com/DEEPAKK62985247/status/1652251555104722950,2023-04-29 10:00:42+00:00,"RT @d3m_dest: Great news for @Injective_ community - there is new integration with @AstarNetwork 🥷 🌠

Read: https://t.co/WNwCOHsYd7

#cosmo…",1004744183083438080,100,0,2
#INJ,DEEPAK KUMAR KUSHWAHA,1652251517293035520,https://twitter.com/DEEPAKK62985247/status/1652251517293035520,2023-04-29 10:00:33+00:00,"RT @AsunaRetroasdon: Did you know that @Injective_  have a lot of cool Dapps finance built on Injective :

💎Astroport - One of the most pop…",1004744183083438080,100,0,1
#INJ,CryptoTreeMap,1652251386669678593,https://twitter.com/CryptoTreeMap/status/1652251386669678593,2023-04-29 10:00:02+00:00,"https://t.co/t6kVcSK6IH

Crypto market:
$APT +6.15% 📈
$ICP +5.73% 📈
$CAKE +4.89% 📈
$SOL +3.81% 📈

$WOO -5.96% 📉
$INJ -5.6% 📉

#APT #ICP #CAKE #SOL #WOO #INJ #Bitcoin #Ethereum #crypto #NFT #META #web3 https://t.co/LYMhxwJCKX",1466094669478125569,424,0,0
#INJ,DEEPAK KUMAR KUSHWAHA,1652251309175902208,https://twitter.com/DEEPAKK62985247/status/1652251309175902208,2023-04-29 09:59:44+00:00,"RT @murinko1984: ⚡️New Integration! @Injective_  has integrated @AstarNetwork , bringing the leading Polkadot parachain into the broader IB…",1004744183083438080,100,0,2
#INJ,DEEPAK KUMAR KUSHWAHA,1652250827753660417,https://twitter.com/DEEPAKK62985247/status/1652250827753660417,2023-04-29 09:57:49+00:00,"RT @_injectiveDaily: Injective for Web3 Finance.

@Injective_ , a Layer-1 blockchain with great support, is built for decentralized finance…",1004744183083438080,100,0,94
#INJ,DEEPAK KUMAR KUSHWAHA,1652250665266315264,https://twitter.com/DEEPAKK62985247/status/1652250665266315264,2023-04-29 09:57:10+00:00,"RT @Rrich0309: 🛣️Roadmap @Injective_ 🛣️

Everything is scheduled until 2024 Q1, what exactly #Injective plans to do before this date, see t…",1004744183083438080,100,0,5
#INJ,DEEPAK KUMAR KUSHWAHA,1652250499742334978,https://twitter.com/DEEPAKK62985247/status/1652250499742334978,2023-04-29 09:56:31+00:00,RT @Alex76491752: News for #INJ holders!  @Injective_🥷 staking is now available on @AtomicWallet . Stake your $INJ and join the effort to d…,1004744183083438080,100,0,4
#INJ,Fully Loaded,1652249661489532928,https://twitter.com/BankRob42060368/status/1652249661489532928,2023-04-29 09:53:11+00:00,"RT @NicoleCrrypto: Hello @eToro 👋 

I think that a collaboration between you and @Injective_ $INJ 💎 would be a great opportunity.

Why not…",1389913467264569345,237,0,14
#INJ,🚀,1652249449660293122,https://twitter.com/basr_sh/status/1652249449660293122,2023-04-29 09:52:20+00:00,"RT @QasimSaleemQur1: $USTC $1 $LUNC $0.01 $LUNA $30 anniversary pump highly inevitable.🚀
#LUNA #LUNC #USTC #LUNCcommunity #ust $ust #wluna…",905582574738792448,206,0,16
#INJ,EBR 🧪,1652247122438238208,https://twitter.com/EbrCrypto/status/1652247122438238208,2023-04-29 09:43:05+00:00,"RT @Rrich0309: 🛣️Roadmap @Injective_ 🛣️

Everything is scheduled until 2024 Q1, what exactly #Injective plans to do before this date, see t…",1467265810284564484,38,0,5
#INJ,TMV Crypto 🇦🇪🚀,1652245994908667906,https://twitter.com/tmv_crypto/status/1652245994908667906,2023-04-29 09:38:37+00:00,"RT @tmv_crypto: Live stream now with update on #market and #Bitcoin #Ethereum #INJ and other #alts 

https://t.co/BhUWMP8NnZ

Join here and…",899937865584459776,48207,0,1
#INJ,Veni 🥷,1652245542351536129,https://twitter.com/Vene4_B/status/1652245542351536129,2023-04-29 09:36:49+00:00,Need more stupid people to short $INJ 🫡 camon motherfuckers short short 😂 #INJ target 10$ 🤝🏻,1577654832776839169,49,0,0
#INJ,Bob Holthaus,1652243395216064512,https://twitter.com/Bobholthauss/status/1652243395216064512,2023-04-29 09:28:17+00:00,"⚡️⚡️#INJ/USDT ⚡️⚡️
Exchanges: Binance Futures
Signal Type: Regular (Long)
Leverage: Cross (10.X)
Entry Targets:
1) 8.35
2) 8.28
Take-Profit Targets:
1) 8.522
2) 8.697
3) 8.857

Stop Targets:
1) 8.066",1533654909010292736,23414,0,0
#INJ,Bob Holthaus,1652243314010144768,https://twitter.com/Bobholthauss/status/1652243314010144768,2023-04-29 09:27:57+00:00,"Binance Futures
#INJ/USDT All entry targets achieved
Average Entry Price: 8.315",1533654909010292736,23414,0,0
#INJ,kaffibara10 | 🪦| ☀️,1652242703143383041,https://twitter.com/dortaserku40888/status/1652242703143383041,2023-04-29 09:25:32+00:00,"RT @QasimSaleemQur1: LUNA season anniversary Pump 🚀coming soon
USTC to $1 upvote the proposal ' Yes'
#LUNA $LUNA #LUNC $LUNC #USTC $USTC #L…",1640245801787052032,0,0,54
#INJ,Pancho,1652241879998636032,https://twitter.com/bloibiz/status/1652241879998636032,2023-04-29 09:22:16+00:00,"RT @sicariobtc: I don’t shill.
I don’t offer paid group.
I don’t share ref links.

If you like my content I only ask you to like and retwee…",233890654,82,0,1
#INJ,sicario,1652241753053732864,https://twitter.com/sicariobtc/status/1652241753053732864,2023-04-29 09:21:45+00:00,"I don’t shill.
I don’t offer paid group.
I don’t share ref links.

If you like my content I only ask you to like and retweet.

That’s is. 

#INJ + 10%
$WOO +7% https://t.co/L7krdxZSSq https://t.co/L66vtmCW0m",1375478707117166594,1696,3,1
#INJ,rankor,1652241273976135682,https://twitter.com/rankor19/status/1652241273976135682,2023-04-29 09:19:51+00:00,"RT @sicariobtc: I don’t shill.
I don’t offer paid group.
I don’t share ref links.

If you like my content I only ask you to like and retwee…",1348627073800105993,17,0,2
#INJ,Jason,1652241219731202048,https://twitter.com/jam88jam8/status/1652241219731202048,2023-04-29 09:19:38+00:00,"RT @sicariobtc: I don’t shill.
I don’t offer paid group.
I don’t share ref links.

If you like my content I only ask you to like and retwee…",1360575912404783111,60,0,2
#INJ,sicario,1652241143592108032,https://twitter.com/sicariobtc/status/1652241143592108032,2023-04-29 09:19:20+00:00,"I don’t shill.
I don’t offer paid group.
I don’t share ref links.

If you like my content I only ask you to like and retweet.

That’s is. 

#INJ $WOO https://t.co/L7krdxZSSq https://t.co/4DG1w3lrjt",1375478707117166594,1696,3,2
#INJ,aggroed - steemmonsters.com,1652239259787485185,https://twitter.com/cirkagufyi95496/status/1652239259787485185,2023-04-29 09:11:51+00:00,"RT @QasimSaleemQur1: USTC to $1 support the proposal By voting 'Yes'
#AI #LUNC $LUNC $LUNA #LUNA $USTC #USTC #LUNA #crypto #Bitcoin #BTC $B…",1640930450565738497,0,0,27
#INJ,Fucker of the world,1652237466303365122,https://twitter.com/f_of_d_world/status/1652237466303365122,2023-04-29 09:04:43+00:00,"RT @Rrich0309: 🛣️Roadmap @Injective_ 🛣️

Everything is scheduled until 2024 Q1, what exactly #Injective plans to do before this date, see t…",1071152251152953344,240,0,5
#INJ,crypto vulture signals,1652237027021320197,https://twitter.com/crypto_vulture1/status/1652237027021320197,2023-04-29 09:02:58+00:00,"BOOOM💥💥💥

Another AMAZING SATURDAY for VIP MEMBERS 🍾💰

#ICP TARGET #6✅
PERIOD: 1 DAY 17 HOURS 12 MIN⏰
PROFIT: +939.12%💴💴💴💴

